law_id,law_name,article_no,article_title,article_text
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,19,제품안전 관련 단체 등과의 협력 등,"제19조(제품안전 관련 단체 등과의 협력 등)
[①] ① 중앙행정기관의 장은 제품사고를 예방하기 위하여 시장감시 등 대통령령으로 정하는 사항에 대하여 소비자 및 제품안전 관련 업무를 수행하는 법인 또는 단체 등과 협력하여 사업을 추진할 수 있다.
[②] ② 산업통상부장관은 제품안전을 제고하기 위하여 사업자, 대ㆍ중소기업 및 관련 학계 간에 제품안전에 관한 연구와 기술개발 및 홍보 등에 관하여 상호 협력하도록 필요한 시책을 수립ㆍ시행할 수 있다. <개정 2013.3.23, 2025.10.1>"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,20,국제협력,"제20조(국제협력) 중앙행정기관의 장은 국제기구 및 외국의 정부ㆍ제품안전기관과의 국제협력을 위하여 다음 각 호의 사업을 추진할 수 있다.
  [1.] 1.  제품안전에 관한 정보 교류
  [2.] 2.  제품안전에 관한 전문가의 교류
  [3.] 3.  제품안전에 관한 국제회의 등 각종 국제활동 참가
  [4.] 4.  그 밖에 제품안전에 관한 국제협력을 위하여 필요하다고 인정되는 사업"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,21,,제21조 삭제 <2018.3.20>
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,21,,제4장의2 한국제품안전관리원 <신설 2018.3.20>
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,21,한국제품안전관리원의 설립 등,"제21조의2(한국제품안전관리원의 설립 등)
[①] ① 산업통상부장관은 제품의 안전관리 업무를 효율적이고 체계적으로 수행하기 위하여 한국제품안전관리원(이하 ""관리원""이라 한다)을 설립한다. <개정 2025.10.1>
[②] ② 관리원은 법인으로 한다.
[③] ③ 관리원에 관하여는 이 법에서 정한 것을 제외하고는 「민법」 중 재단법인에 관한 규정을 준용한다.
[④] ④ 관리원은 그 주된 사무소의 소재지에 설립등기를 함으로써 성립한다.
[⑤] ⑤ 관리원이 아닌 자는 한국제품안전관리원 또는 이와 유사한 명칭을 사용하여서는 아니 된다.
[⑥] ⑥ 그 밖에 관리원의 정관, 조직 및 운영 등에 필요한 사항은 대통령령으로 정한다."
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,21,관리원의 사업,"제21조의3(관리원의 사업) 관리원은 다음 각 호의 업무를 수행한다.
  [1.] 1.  제품안전관리제도에 관한 조사ㆍ연구 및 교육ㆍ홍보
  [2.] 2.  안전기준의 제정ㆍ개정을 위한 조사ㆍ연구
  [3.] 3.  안전기준 관련 자료의 발간ㆍ보급
  [4.] 4.  수입ㆍ유통 단계의 불법제품 및 위해 우려가 있는 제품에 대한 감시ㆍ조사
  [5.] 5.  수입ㆍ유통 제품의 안전성 조사
  [6.] 6.  제품의 수거등의 이행점검
  [7.] 7.  제품사고 정보 및 위해 우려가 있는 제품에 관한 정보의 수집ㆍ분석 및 통계 작성ㆍ관리
  [8.] 8.  제품사고 조사ㆍ분석 및 위해도 평가
  [9.] 9.  기업 및 단체 등과의 제품안전에 관한 협력 및 지원 사업
  [10.] 10.  제품안전관리에 관한 국제협력
  [11.] 11.  「전기용품 및 생활용품 안전관리법」 등 다른 법령에서 위탁하는 업무
  [12.] 12.  그 밖에 관계 중앙행정기관의 장이 위탁하는 업무"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,21,운영 재원,"제21조의4(운영 재원)
[①] ① 관리원은 제21조의3제11호 및 제12호의 사업 수행에 따른 수수료와 그 밖의 수입으로 운영한다.
[②] ② 산업통상부장관은 관리원의 운영 및 사업수행에 필요한 비용을 예산의 범위에서 출연 또는 보조할 수 있다. <개정 2023.9.14, 2025.10.1>"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,21,승인 및 보고 등,"제21조의5(승인 및 보고 등)
[①] ① 관리원은 다음 각 호의 사항을 작성하여 대통령령으로 정하는 바에 따라 산업통상부장관의 승인을 받아야 한다. <개정 2025.10.1>
  [1.] 1.  사업계획
  [2.] 2.  세입ㆍ세출예산
[②] ② 관리원은 다음 각 호의 사항을 대통령령으로 정하는 바에 따라 산업통상부장관에게 보고하여야 한다. <개정 2025.10.1>
  [1.] 1.  세입ㆍ세출의 결산
  [2.] 2.  사업실적
  [3.] 3.  산업통상부장관이 위탁하는 사업의 추진에 관한 사항
[③] ③ 산업통상부장관은 대통령령으로 정하는 바에 따라 관리원에 대하여 관리 및 감독을 할 수 있다. <개정 2025.10.1>"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,22,,제5장 보칙
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,22,예비 안전기준 운영,제22조(예비 안전기준 운영) 중앙행정기관의 장은 안전기준이 없거나 기존의 안전기준을 적용할 수 없는 제품에 대하여 인증 또는 조사 등을 실시하는 경우에는 별도의 안전기준을 정하여 운영할 수 있다.
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,23,비밀유지의 의무 등,"제23조(비밀유지의 의무 등)
[①] ① 다음 각 호의 어느 하나에 해당하거나 해당하였던 자는 직무상 알게 된 비밀을 타인에게 누설하거나 직무상 목적 외에 사용하여서는 아니 된다. <개정 2018.3.20>
  [1.] 1.  제15조제2항에 따라 지정된 제품사고조사센터의 임원이나 직원
  [2.] 2.  관리원의 임원이나 직원
  [3.] 3.  제24조에 따른 위탁사무에 종사하는 자
[②] ② 이 법에 따른 직무에 종사하는 공무원은 제9조제1항, 제10조제3항, 제11조제2항, 제13조제1항ㆍ제2항, 제13조의2, 제14조제1항 또는 제15조제1항ㆍ제2항에 따른 조사, 보고, 신고 또는 제출된 자료 등으로 알게 된 내용을 이 법의 시행을 위한 목적이 아닌 용도로 사용하여서는 아니 된다. <개정 2015.1.28>"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,24,권한의 위임ㆍ위탁,제24조(권한의 위임ㆍ위탁) 이 법에 따른 중앙행정기관의 장의 권한은 대통령령으로 정하는 바에 따라 그 일부를 소속 기관의 장이나 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사 또는 특별자치도지사에게 위임하거나 제품안전 관련 업무를 수행하는 기관이나 단체에 위탁할 수 있다. <개정 2015.1.28>
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,25,벌칙 적용에서의 공무원 의제,제25조(벌칙 적용에서의 공무원 의제) 제23조제1항 각 호의 사람은 「형법」 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다. <개정 2018.3.20>
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,25,소관이 불명확한 사항,제25조의2(소관이 불명확한 사항) 산업통상부장관과 관계 중앙행정기관의 장은 소관이 불명확한 제품에 대하여 이 법에 따른 소관 중앙행정기관의 장을 협의하여 정할 수 있다. <개정 2025.10.1>
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,25,규제의 재검토,"제25조의3(규제의 재검토) 산업통상부장관은 다음 각 호의 사항에 대하여 2015년 1월 1일을 기준으로 3년마다(매 3년이 되는 해의 기준일과 같은 날 전까지를 말한다) 그 타당성을 검토하여 개선 등의 조치를 하여야 한다. <개정 2025.10.1>
  [1.] 1.  제13조의2에 따른 사업자의 보고
  [2.] 2.  제27조제1항에 따른 과태료의 부과기준(제13조의2에 따른 보고의무 위반에 관한 사항으로 한정한다)"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,26,,제6장 벌칙
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,26,벌칙,"제26조(벌칙)
[①] ① 다음 각 호의 어느 하나에 해당하는 자는 3년 이하의 징역 또는 3천만원 이하의 벌금에 처한다. <개정 2015.5.18, 2017.3.21>
  [1.] 1.  제11조제1항에 따른 수거등의 명령을 따르지 아니한 자
  [1.] 1의2.  제11조제1항제4호에 해당하는 제품을 제조 또는 유통한 자(외국에서 제품을 수입하는 경우에는 해당 제품을 수입한 자를 말한다)
  [1.] 1의3.  제11조제4항을 위반하여 해당 제품을 유통한 자
  [2.] 2.  제13조제1항을 위반하여 해당 제품의 수거등을 하지 아니한 자
  [3.] 3.  제23조제2항을 위반하여 조사, 보고, 신고 또는 제출된 자료 등으로 알게 된 내용을 이 법의 시행을 위한 목적이 아닌 용도로 사용한 자
[②] ② 다음 각 호의 어느 하나에 해당하는 자는 2년 이하의 징역 또는 2천만원 이하의 벌금에 처한다. <개정 2019.12.10>
  [1.] 1.  제14조제2항에 따른 불리한 처우를 하여 같은 조 제4항에 따른 조치요구를 받고서도 이를 이행하지 아니한 자
  [2.] 2.  제23조제1항을 위반하여 직무상 알게 된 비밀을 타인에게 누설하거나 직무상 목적 외에 사용한 자
[③] ③ 제15조의3제4항에 따른 보완명령을 이행하지 아니한 자는 1년 이하의 징역 또는 1천만원 이하의 벌금에 처한다. <개정 2019.12.10>"
c95ab19f-6805-4237-892f-43146a6281d7,제품안전기본법,27,과태료,"제27조(과태료)
[①] ① 다음 각 호의 어느 하나에 해당하는 자에게는 3천만원 이하의 과태료를 부과한다. <개정 2017.12.12, 2019.12.10>
  [1.] 1.  제13조의2제1항을 위반하여 보고를 하지 아니하거나 거짓으로 보고한 자
  [2.] 2.  제13조의3제2항을 위반하여 사고조사를 하지 아니한 자
  [3.] 3.  제13조의3제3항을 위반하여 조사결과를 보고하지 아니하거나 거짓으로 보고한 자
  [4.] 4.  제15조제1항에 따른 자료의 제출을 요청받았음에도 특별한 사유 없이 자료를 제출하지 아니하거나 거짓으로 자료를 제출한 자
[②] ② 다음 각 호의 어느 하나에 해당하는 자에게는 500만원 이하의 과태료를 부과한다. <개정 2012.5.23, 2018.3.20, 2019.12.10>
  [1.] 1.  제10조제3항 또는 제11조제2항에 따른 조치의 결과 등의 사항을 보고하지 아니하거나 거짓으로 보고한 자
  [2.] 2.  제13조제1항을 위반하여 중대한 결함의 내용을 보고하지 아니하거나 거짓으로 보고한 자
  [3.] 3.  제13조제2항에 따른 수거등의 실적 등의 사항을 보고하지 아니하거나 거짓으로 보고한 자
  [4.] 4.  제13조제3항을 위반하여 보고를 하지 아니하거나 거짓으로 보고한 자
  [4.] 4의2.  제15조의3제1항을 위반하여 제품 수거등 계획서를 제출하지 아니하거나 거짓으로 제출한 자
  [5.] 5.  제21조의2제5항을 위반하여 한국제품안전관리원 또는 이와 유사한 명칭을 사용한 자
[③] ③ 제1항 및 제2항에 따른 과태료는 대통령령으로 정하는 바에 따라 소관 중앙행정기관의 장이 부과ㆍ징수한다."
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,1,목적,제1조(목적) 이 영은 「제품안전기본법」에서 위임된 사항과 그 시행에 필요한 사항을 규정함을 목적으로 한다.
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,1,,제1장 총칙
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,2,제품안전관리에 관한 종합계획의 수립,"제2조(제품안전관리에 관한 종합계획의 수립)
[①] ① 산업통상부장관은 「제품안전기본법」(이하 ""법""이라 한다) 제7조제1항에 따라 제품안전관리에 관한 종합계획(이하 ""종합계획""이라 한다)을 수립하여야 한다. <개정 2013.3.23, 2025.10.1>
[②] ② 산업통상부장관은 제1항에 따라 종합계획을 작성할 때 관계 중앙행정기관의 장과 협의하고 특별시장ㆍ광역시장ㆍ특별자치시장ㆍ도지사 또는 특별자치도지사(이하 ""시ㆍ도지사""라 한다)의 의견을 들어야 한다. <개정 2013.3.23, 2015.7.24, 2025.10.1>
[③] ③ 산업통상부장관은 종합계획을 수립할 때 필요하면 중앙행정기관의 장 또는 시ㆍ도지사에게 관련 자료의 제출을 요청할 수 있다. <개정 2013.3.23, 2025.10.1>
[④] ④ 산업통상부장관은 종합계획을 수립한 경우에는 이를 중앙행정기관의 장 및 시ㆍ도지사에게 통보하여야 한다. <개정 2013.3.23, 2025.10.1>"
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,2,,제2장 제품안전관리에 관한 종합계획의 수립 등
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,2,제품안전정책협의회의 구성 및 운영,"제2조의2(제품안전정책협의회의 구성 및 운영)
[①] ① 법 제7조의2제2항에서 ""대통령령으로 정하는 중앙행정기관""이란 다음 각 호의 중앙행정기관을 말한다. <개정 2025.10.1>
  [1.] 1.  과학기술정보통신부
  [2.] 2.  행정안전부
  [3.] 3.  산업통상부
  [4.] 4.  보건복지부
  [5.] 5.  기후에너지환경부
  [6.] 6.  고용노동부
  [7.] 7.  국토교통부
  [8.] 8.  국무조정실
  [9.] 9.  공정거래위원회
  [10.] 10.  식품의약품안전처
  [11.] 11.  관세청
  [12.] 12.  경찰청
[②] ② 법 제7조의2에 따른 제품안전정책협의회(이하 ""정책협의회""라 한다)는 위원장과 제1항 각 호에 따른 중앙행정기관의 고위공무원단에 속하는 공무원 중에서 해당 중앙행정기관의 장이 지명하는 각 1명의 위원으로 구성한다.
[③] ③ 정책협의회의 위원장(이하 이 조에서 ""위원장""이라 한다)은 정책협의회를 대표하고 정책협의회의 업무를 총괄한다.
[④] ④ 법 제7조의2제3항에 따른 정책협의회의 간사는 정책협의회의 위원 중 산업통상부 소속 위원이 된다. <개정 2025.10.1>
[⑤] ⑤ 위원장이 부득이한 사유로 직무를 수행할 수 없을 때에는 위원장이 미리 지명한 위원이 그 직무를 대행한다.
[⑥] ⑥ 위원장은 정책협의회의 회의를 소집하고 그 의장이 된다.
[⑦] ⑦ 정책협의회는 재적 위원 과반수의 출석으로 개의(開議)하고, 출석 위원 과반수의 찬성으로 의결한다.
[⑧] ⑧ 위원장은 효율적인 부처간 협업을 위하여 필요한 경우에는 안건별로 관계 중앙행정기관 소속 정책협의회 위원으로 구성된 분과협의회를 둘 수 있다.
[⑨] ⑨ 위원장은 안건을 협의ㆍ조정하기 위하여 필요한 경우에는 관계 기관, 공무원 및 전문가 등에게 자료 제출 또는 의견 진술, 그 밖에 필요한 사항의 협조를 요청할 수 있다.
[⑩] ⑩ 제1항부터 제9항까지에서 규정한 사항 외에 정책협의회 및 분과협의회의 구성ㆍ운영에 필요한 사항은 정책협의회의 의결을 거쳐 위원장이 정한다."
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,2,실무협의회의 구성 및 운영,"제2조의3(실무협의회의 구성 및 운영)
[①] ① 법 제7조의2제4항에 따른 실무협의회는 다음 각 호의 사항을 실무적으로 검토ㆍ조정한다.
  [1.] 1.  정책협의회 안건에 대한 사전 검토 및 조정이 필요한 사항
  [2.] 2.  그 밖에 정책협의회의 위원장이 실무협의를 요청하는 사항
[②] ② 실무협의회의 위원장(이하 이 조에서 ""위원장""이라 한다)은 국가기술표준원장이 되고, 실무협의회의 위원은 제2조의2제1항 각 호에 따른 중앙행정기관에 소속된 4급 이상 또는 이에 상당하는 공무원(고위공무원단에 속하는 공무원을 포함한다) 중에서 해당 중앙행정기관의 장이 지명하는 사람 각 1명이 된다.
[③] ③ 실무협의회에 간사 1명을 두되, 간사는 실무협의회의 위원 중 산업통상부 소속 위원이 된다. <개정 2025.10.1>
[④] ④ 위원장이 부득이한 사유로 직무를 수행할 수 없을 때에는 산업통상부의 고위공무원단에 속하는 공무원 중에서 위원장이 미리 지명한 사람이 그 직무를 대행한다. <개정 2025.10.1>
[⑤] ⑤ 실무협의회의 구성 및 운영에 관하여는 제2조의2제3항 및 제6항부터 제10항까지의 규정을 준용한다. 이 경우 ""정책협의회""는 ""실무협의회""로 본다."
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,3,통계 작성의 범위 및 대상,"제3조(통계 작성의 범위 및 대상) 법 제8조제2항에 따른 제품사고 또는 제품불량에 관한 통계 작성의 범위 및 대상은 다음 각 호와 같다. <개정 2015.7.24, 2015.11.18>
  [1.] 1.  법 제9조제1항, 제9조의2제1항 또는 제9조의3제1항에 따른 안전성조사 결과 안전기준에 미달한 제품과 위해성이 확인된 제품에 관한 사항
  [2.] 2.  법 제10조 및 제11조에 따라 수거ㆍ파기ㆍ수리ㆍ교환ㆍ환급ㆍ개선조치 또는 제조ㆍ유통의 금지, 그 밖에 필요한 조치(이하 ""수거등""이라 한다)의 권고ㆍ명령을 받은 제품에 관한 사항
  [3.] 3.  법 제13조에 따라 사업자가 수거등을 한 제품에 관한 사항
  [3.] 3의2.  법 제13조의2에 따라 사업자가 보고한 제품에 관한 사항
  [4.] 4.  법 제15조제1항의 사고 발생에 관한 사항
  [5.] 5.  그 밖에 종합계획의 수립에 필요한 사항"
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,4,안전성조사의 절차 등,"제4조(안전성조사의 절차 등)
[①] ① 중앙행정기관의 장은 법 제9조제1항, 제9조의2제1항 또는 제9조의3제1항에 따라 안전성조사를 할 때 필요하면 다음 각 호의 어느 하나에 해당하는 기관 또는 단체에 제품의 위해성에 대한 시험ㆍ검사 등을 의뢰할 수 있다. <개정 2014.6.25, 2015.7.24, 2015.11.18, 2017.1.26, 2018.9.18>
  [1.] 1.  법 제21조의2제1항에 따른 한국제품안전관리원(이하 ""관리원""이라 한다)
  [2.] 2.  「과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」 제2조에 따른 과학기술분야 정부출연연구기관
  [3.] 3.  「국가표준기본법」 제23조에 따라 인정받은 시험ㆍ검사기관
  [4.] 4.  「소비자기본법」 제33조에 따른 한국소비자원
  [5.] 5.  「전기용품 및 생활용품 안전관리법」 제4조제1항에 따른 안전인증기관
  [6.] 6.  삭제 <2017.1.26>
  [7.] 7.   그 밖에 제품의 안전성조사에 관한 전문성을 가진 기관 또는 단체로서 중앙행정기관의 장이 인정하는 기관 또는 단체
[②] ② 중앙행정기관의 장은 제1항에 따라 시험ㆍ검사 등을 의뢰하는 경우 해당 제품에 대하여 안전인증을 한 기관 또는 단체에는 시험ㆍ검사 등을 의뢰할 수 없다. 다만, 해당 제품에 대하여 안전인증을 한 기관 또는 단체 외에 시험ㆍ검사를 할 수 있는 기관 또는 단체가 없다고 인정하는 경우에는 해당 제품에 대하여 안전인증을 한 기관 또는 단체에 시험ㆍ검사 등을 의뢰할 수 있다. <신설 2015.7.24>
[③] ③ 안전성조사에는 해당 제품에 대한 다음 각 호의 사항이 포함되어야 한다. <개정 2015.7.24>
  [1.] 1.  제품명, 모델명, 제품 사진, 인증번호
  [2.] 2.  조사 수량
  [3.] 3.  제조 연월일 또는 수입 연월일
  [4.] 4.  제조 국가
  [5.] 5.  사업자명, 사업자의 주소 및 연락처
  [6.] 6.  그 밖에 안전성조사를 위하여 필요한 사항
[④] ④ 중앙행정기관의 장은 안전성조사를 한 결과 위해성이 확인되었거나 위해의 우려가 있는 경우 해당 사업자 및 해당 제품을 인증한 안전인증기관에 그 사실을 지체 없이 알려야 한다. <개정 2015.7.24>"
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,4,,제3장 제품의 안전성 확보수단
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,5,안전성조사 결과의 보관 등,"제5조(안전성조사 결과의 보관 등)
[①] ① 중앙행정기관의 장은 법 제9조제1항, 제9조의2제1항 또는 제9조의3제1항에 따라 안전성조사를 한 경우에는 조사내용과 결과를 3년간 보관하여야 한다. 이 경우 조사내용과 결과는 전자문서로 작성ㆍ보관할 수 있다. <개정 2015.11.18>
[②] ② 법 제9조제2항에 따라 안전성조사 결과를 열람하려는 해당 제품의 사업자 또는 소비자는 중앙행정기관의 장에게 열람을 신청하여야 한다. 이 경우 소관 중앙행정기관의 장은 특별한 사유가 없으면 안전성조사의 내용 및 결과를 해당 제품의 사업자 또는 열람을 신청한 소비자에게 공개하여야 한다. <개정 2015.7.24>
[③] ③ 제2항에 따라 안전성조사의 내용 및 결과를 열람하려는 소비자는 별지 제1호서식의 제품 안전성조사 결과 열람 신청서를 소관 중앙행정기관의 장에게 제출하여야 한다. <신설 2015.7.24>
[④] ④ 제3항에 따라 열람을 신청한 소비자가 열람할 수 있는 안전성조사의 내용 및 결과의 범위는 다음 각 호와 같다. <신설 2015.7.24>
  [1.] 1.  해당 제품의 사업자명, 명칭 및 모델명
  [2.] 2.  해당 제품의 안전기준 준수 여부"
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,5,안전성조사 요청,"제5조의2(안전성조사 요청)
[①] ① 법 제9조의2제1항 각 호 외의 부분에서 ""대통령령으로 정하는 일정 수 이상의 소비자""란 5명 이상의 소비자를 말한다.
[②] ② 법 제9조의2제1항 각 호 외의 부분에서 ""요청사유ㆍ요청범위 및 소비자의 신분을 확인할 수 있는 증명서 구비 등 대통령령으로 정하는 요건""이란 다음 각 호의 요건을 말한다.
  [1.] 1.  요청사유 및 요청범위를 명시할 것
  [2.] 2.  소비자의 신분을 확인할 수 있는 증명서를 제출할 것
  [3.] 3.  안전성조사 요청 대상 제품의 사업자명, 명칭 및 모델명을 명시할 것
[③] ③ 법 제9조의2제1항에 따라 안전성조사를 요청하려는 소비자는 별지 제1호의2서식의 제품 안전성조사 요청서를 관계 중앙행정기관의 장에게 제출하여야 한다.
[④] ④ 제3항에 따라 제품의 안전성조사 요청을 받은 중앙행정기관의 장은 요청받은 사항이 법 제9조의2제1항 각 호에 해당하지 아니하다고 판단하면 지체 없이 안전성조사를 하여야 한다.
[⑤] ⑤ 중앙행정기관의 장은 법 제9조의2제2항 전단에 따라 안전성조사를 요청한 소비자의 대표자에게 그 결과를 문서로 통보하여야 한다. 이 경우 소비자가 통보 방법을 따로 요청한 경우에는 요청한 방법으로 통보한다.
[⑥] ⑥ 중앙행정기관의 장은 법 제9조의2제2항 후단에 따라 안전성조사를 요청한 소비자에게 제4조제1항에 따라 시험ㆍ검사 등을 의뢰한 기관 또는 단체의 재료구입비 또는 인건비 등을 기준으로 정한 수수료를 납부하게 할 수 있다.
[⑦] ⑦ 제6항에 따른 수수료는 수입인지로 납부하여야 한다. 이 경우 정보통신망을 이용하여 전자화폐ㆍ전자결재 등의 방법으로 이를 납부할 수 있다."
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,5,수입제품의 정보공유 등,"제5조의3(수입제품의 정보공유 등)
[①] ① 법 제9조의3제1항에서 ""대통령령으로 정하는 제품""이란 「어린이제품 안전 특별법」 제2조제13호에 따른 안전관리대상어린이제품을 말한다.
[②] ② 법 제9조의3제2항에서 ""불법ㆍ불량제품 유통 사업자 정보 등 대통령령으로 정하는 정보""란 다음 각 호의 정보를 말한다.
  [1.] 1.  불법ㆍ불량제품 유통 사업자의 사업자등록번호, 상호, 주소, 연락처 및 그 대표자의 성명
  [2.] 2.  개별 법령에서 정하고 있는 안전요건을 위반하여 행정처분 또는 벌칙 등을 받은 사업자의 사업자등록번호, 상호, 주소, 연락처 및 그 대표자의 성명
  [3.] 3.  법 제9조제1항제1호에 따른 안전관리대상제품 및 제1항에 따른 제품의 제품명, 모델명, 제품수량, 통관일 및 해당 제품 유통 사업자의 사업자명, 수입신고번호 및 사업자등록번호
  [4.] 4.  그 밖에 수입제품의 안전관리를 위하여 중앙행정기관의 장과 관세청장이 협의하여 필요하다고 인정하는 불법ㆍ불량제품에 관한 정보
[③] ③ 법 제9조의3제3항에 따라 수입제품에 대한 안전성조사 결과를 열람하려는 해당 제품의 사업자는 중앙행정기관의 장에게 열람을 신청하여야 한다. 이 경우 소관 중앙행정기관의 장은 특별한 사유가 없으면 안전성조사의 내용 및 결과를 해당 제품의 사업자에게 공개하여야 한다."
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,5,수입제품의 안전성조사 결과 조치 방법 등,"제5조의4(수입제품의 안전성조사 결과 조치 방법 등)
[①] ① 법 제9조의3제4항 본문에 따라 관세청장이 통관 전 수입제품의 반송 또는 폐기를 요청받은 경우의 조치방법에 관하여는 「관세법」 제160조 또는 제241조에 따른다.
[②] ② 법 제9조의3제4항 본문에 따라 중앙행정기관의 장이 관세청장에게 개선조치를 요청한 경우 관세청장은 해당 제품의 사업자에게 개선조치를 요구할 수 있다. 이 경우 사업자는 정당한 사유가 없으면 이에 따라야 한다.
[③] ③ 법 제9조의3제4항제2호에 따른 중대한 결함은 다음 각 호의 결함으로 한다.
  [1.] 1.  제품의 제조, 유통 또는 사용과 관련하여 통상적으로 기대할 수 있는 안전성이 결여되어 소비자에게 다음 각 목의 위해를 끼치거나 끼칠 우려가 있는 결함
    [가.] 가.  사망
    [나.] 나.  「의료법」 제3조제2항에 따른 의료기관에서 4주 이상의 치료가 필요한 골절ㆍ질식ㆍ화상ㆍ감전 등 신체적 부상이나 질병
  [2.] 2.  화재 또는 폭발을 일으키거나 일으킬 우려가 있는 결함"
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,6,수거등의 권고절차,"제6조(수거등의 권고절차)
[①] ① 중앙행정기관의 장은 법 제10조제1항에 따라 수거등을 권고할 경우에는 다음 각 호의 사항을 구체적으로 적은 서면(전자문서를 포함한다)으로 하여야 한다.
  [1.] 1.  해당 제품의 제품명ㆍ상표ㆍ모델명
  [2.] 2.  권고의 사유 및 내용
  [3.] 3.  해당 제품의 제조ㆍ수입업자의 상호 및 그 대표자의 성명
  [4.] 4.  수락 여부 통지기한
  [5.] 5.  수락 거부 시의 조치
  [6.] 6.  그 밖에 중앙행정기관의 장이 수거등을 위하여 필요하다고 인정하는 사항
[②] ② 제1항에 따라 수거등을 권고받은 사업자는 10일 이내에 중앙행정기관의 장에게 다음 각 호의 사항을 서면으로 적어 권고의 수락 여부 등을 통지하여야 한다.
  [1.] 1.  사업자의 상호 및 그 대표자의 성명
  [2.] 2.  권고의 수락 여부
  [3.] 3.  해당 제품의 일련번호 또는 로트번호
  [4.] 4.  수거등의 시기ㆍ방법 등 조치계획
  [5.] 5.  권고의 수락을 거부하는 경우에는 그 사유"
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,7,공표의 방법,"제7조(공표의 방법) 중앙행정기관의 장은 법 제10조제2항에 따라 다음 각 호의 사항을 신문ㆍ방송 또는 법 제16조제1항에 따른 제품안전정보망 등을 통하여 공표할 수 있다.
  [1.] 1.  해당 제품의 제품명ㆍ상표ㆍ모델명
  [2.] 2.  해당 제품의 일련번호 또는 로트번호
  [3.] 3.  권고의 사유 및 내용
  [4.] 4.  권고이행 의무자의 상호 및 그 대표자의 성명
  [5.] 5.  그 밖에 중앙행정기관의 장이 소비자보호를 위하여 필요하다고 인정하는 사항"
a7520313-442d-4779-8ef4-62c9dad8fea5,제품안전기본법 시행령,8,제품 수거등의 결과보고 등,"제8조(제품 수거등의 결과보고 등)
[①] ① 법 제10조제3항에서 ""조치의 결과 등 대통령령으로 정하는 사항""이란 다음 각 호의 사항을 말한다.
  [1.] 1.  수거등에 대한 중앙행정기관의 장의 권고사항
  [2.] 2.  수거등의 내용과 실적
  [3.] 3.  수거등을 이행하지 못한 제품에 대한 조치계획
  [4.] 4.  위해의 재발 방지를 위한 대책
[②] ② 법 제10조제3항에 따른 보고를 하려는 자는 별지 제1호의3서식의 제품의 수거등 결과보고서를 중앙행정기관의 장에게 제출하여야 한다. <개정 2015.7.24>"
